id_produto,nome_produto,categoria,categoria_produtos,preco_com_desconto,quartil_preco_com_desconto,preco_atual,quartil_preco_atual,porcentagem_desconto,quartil_porcent_desconto,valor_desconto,quartil_valor_desconto,descricao_produto
B091JF2TFD,Boult Audio BassBuds Oak inEar Wired Earphones with 10mm Extra Bass Driver and HD Sound with micBrown,ElectronicsHeadphonesEarbudsAccessoriesHeadphonesInEar,eletrônicos,499,2,1299,2,"0,62",3,800,3,Inline Controls Answerreject calls playpause voice commandErgonomically designed drivers Aerospace grade AL alloy drivers give the best acoustics 3D HD sound and a punchy bassLightweight  comfortable  premium metallic finish Tangle FreeHigh Fidelity Acoustics The microwoofers supply a crystal clear HD sound deliver an incredibly detailed High Definition audio with 3D surround soundSound Signature Natural Wood delivers a signature sound with rich crisp Bass Response and warm bright tones with incredible precision
B09B9SPC7F,PC SQUARE Laptop Tabletop Stand Computer Tablet Stand 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Desktop Holder Compatible with MacBook HP Dell Lenovo  All Other Notebook Silver,ComputersAccessoriesAccessoriesPeripheralsLaptopAccessoriesLapdesks,acessórios de computador,499,2,1299,2,"0,62",3,800,2,PC SQUARE Height Adjusting Laptop Stand Or Laptop Ergonomic Stand Or Laptop Stands For Office Desk Improves Your Posture Scientifically Designed To Help You Balance Youre Sitting Posture Keeping Your Back Straight Neck Relaxed And Wrists Natural Even After Long Work HoursMultiAngle Adjustable Design The Aluminium Laptop Stand Or Metal Laptop Stand Or Foldable Laptop Stand Or Better Known As A Aluminum Laptop Stand Provides 6Speed Adjustable Height Adjust To Comfortable Operating Angle And Height Based On Your Actual Need And The Ergonomic Design Makes For Easy Watching And Typing Relieving Neck Shoulder And Spinal PainCompatibility The Laptop  Tablet Stand Supports Most Devices From 10  156 Inches Macbook Thinkpad Surface Chromebook Ipad Pro Etc Therefore Known As A 116 Inch Laptop Stand 12 Inch Laptop Stand  133 Inch Laptop Stand 15 Inch Laptop Stans  156 Inch Laptop StandPC SQUARE Travel Laptop Stand Or Laptop Stand Metal Is A Laptop Foldable Stand Which You Can Fold And Carry Easly In Your Backpack Or Briefcase You Can Use It To Change Angle Of Your Laptop Therefore Use It As Laptop Incline Stand Or Laptop Height StandLaptop stand fully foldable light weight at 260gm only and extremely handy to carry in your office bag Increases laptop lifekeeps your laptop cooler so the battery life and internal components life also improvesEXQUISITE WORKMANSHIP Machined from anodized aluminum alloy with sand blasted and brushed processes With Nonslip silicone mat avoid from risking of any scratches to your devices and stable placement makes it the best laptop stand available in the market
B07QCWY5XV,Mobilife Bluetooth Extendable Selfie Stick with Tripod Stand and Wireless Remote3in1 Multifunctional Selfie Stick Tripod for iPhone Samsung Mi Realme Oppo Vivo Google MoreBlack,ElectronicsMobilesAccessoriesMobileAccessoriesPhotoVideoAccessoriesSelfieSticks,eletrônicos,599,2,1399,2,"0,57",3,800,2,HATE IT WHEN CARRY A HEAVY SELFIE STICKYep screwing a monopod selfie stick with a heavy tripod is a pain Our lightweight foldable selfie stick was designed to eliminate this to make a ordinary Selfie Stick lighter but more functionalHOW IS THE TRIPOD INTEGRATED AS ONEGently slide the WIRELESS REMOTE from stick It takes 3 seconds to make the TRIPOD appear just simply unfold the bottom part of the selfie stick Ingenious design which makes the tripod open or close in one step Fantastic way to start your selfie happinessHOW DOES IT FIT VARIOUS OCCASIONSExtendable length from 10 inches to 236 inches so you can choose your desired lengthCompact pocket size design which is easy to carry With 270rotation you simply twist the cradle head or phone holder to take photos video call or live broadcasting  to meet your different needs or situationWidely Compatible  Perfect Match The Selfie Stick is suitable for Most Smart Phone in Market IPhone x 8 6 7 Plus Android Samsung Galaxy S7 S8 Blackberry Huawei etc No Need to Worry About Incompatibility Issues Fits 3562 screen devices like iOS  Android and Samsungno need to download extra APPLong Battery LifeUsing With CR1632 120mah Replaceable Lithium Metal Cell for The Remote Last Up 7500 photos can taken and Convenient Replace also you can easily Buy This Battery in Market
B07YTNKVJQ,MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supports 120W HyperCharging,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,499,2,1299,2,"0,62",3,800,3,Supports 120W Fast ChargingHigh Quality Design
B0BLC2BYPX,Zuvexa USB Rechargeable Electric Foam Maker  Handheld Milk Wand Mixer Frother for Hot Milk Hand Blender Coffee Egg Beater Black,HomeKitchenKitchenHomeAppliancesSmallKitchenAppliancesHandBlenders,casa e cozinha,499,2,1299,2,"0,62",3,800,3,The food taste stainless steel whisking head is removable and simple to clean The frother wand has an easy and pleasant grip and is constructed of foodgrade ABS The internal strong lownoise motor increases rotation speed without upsetting your family giving you a peaceful morningThere are 2 interchangeable Multipurpose Whisks available To create the ideal milk foam for your morning and afternoon coffee Use the spring whisking head Additionally the balloon whisking head aids in beating eggs and light whipped creamThe Builtin 1200mAh Rechargeable lithium battery powers the portable Milk frother Eliminating the need for additional Batteries and saving you Money Additionally a simple Android USB cable that takes 6 hours to completely charge is includedTo Activate the Blue light on the coffee frother Press the onoff Switch As you keep Pressing the onoff button The speed will alternate between low Medium and High To get the best frother effect You may pick from a variety of speeds Due to the strong motor of the frother Please put it in a tall bottle or deeper container to prevent coffee or milk splashesAdvanced mixing pulse technology Which is less noisy and more robust is used in this milk foam maker Stylishly designed in black to blend with any kitchen and appear sophisticated To turn on or off simply push the button Foam may be made for coffee all types of Milks Cream Cappuccinos Matcha lattes and hot chocolate with Ease
B0BHNHMR3H,LONAXA Mini Travel Rechargeable Fruit Juicer  USB Electric Fruit  Vegetable Juice BlenderGrinder for Home and Office Use Multicolor,HomeKitchenKitchenHomeAppliancesSmallKitchenAppliancesJuicerMixerGrinders,casa e cozinha,499,2,1299,2,"0,62",3,800,2,The USB personal portable blender is equipped with a builtin 2000mAh rechargeable battery which is universally compatible with all USB ports including mobile power supplies computers laptops and other USB devices The capacity is 380 ml It is suitable for indoor and outdoor activities exercise travel work and carry it with you
B07QDSN9V6,INALSA Electric Kettle 15 Litre with Stainless Steel Body  AbsaAuto Shut Off  Boil Dry Protection Safety Features Cordless Base  Cord WinderHot Water Kettle Water Heater Jug,HomeKitchenKitchenHomeAppliancesSmallKitchenAppliancesKettlesHotWaterDispensersElectricKettles,casa e cozinha,699,2,1595,2,"0,56",3,896,3,Fast boiling electric kettle This kettle boils water in just 23 minutes Conveniently prepare hot tea delicious cocoa or instant soup in short timeExtra large capacity Humanized design and largecapacity of 15 L can help you make multiple cups of tea or coffee at the same time convenient and timesavingIt might be a good size kettle for your family and friends gathering Power Supply AC 220240 VCord Plug  Length 3Pins 075mtConcealed heating element  This electric kettle is convenient and safe with Concealed heating elementThis avoids calcification and makes your kettle long lastingDesign built for safety Absa features extraordinary safety measures like the automatic shutoff dry boiling and overheat protection to ensure your safety100 Stainless steel The material used for the body of the tea kettle is Stainless steel that adds to its durabilityThe water does not contact with plastic so you dont worry about the contamination from plastic materials and chemicalsCordless design This electric kettle allows for easy filling and serving With its 360deg cordless pirouette base this kettle comes in handy and portableIt allows freedom of movement for your convenienceCordwinder The cord can be wrapped around the base so that the kettle is easy to place in your kitchen
B09TT6BFDX,Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost Black Remote Not Included,ElectronicsHomeTheaterTVVideoAccessoriesRemoteControls,eletrônicos,399,2,1999,3,"0,8",4,1600,3,Silicone protective cover is specially designed for LG Smart TV magic remotes of LG ANMR21GA  LG ANMR21GC NOTE REMOTE CONTROL NOT INCLUDED3 Meters ShockproofThicken layer silicone case protects against 3 meters highdrops accidental and adds grip to the remote Adds more security for your LG ANMR21GA Magic Remote remote from daily impact Protective SkinEcofriendly and durable silicone case materialeffectively protects the skin of children pregnant women and family membersFull access to all buttons ports and functions Easy to install just slide the LG ANMR21GA  LG ANMR21GC Remote into the case
B094YFFSMY,Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand 3in1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhoneOnePlusSamsungOppoVivo and All Phones,ElectronicsMobilesAccessoriesMobileAccessoriesPhotoVideoAccessoriesSelfieSticks,eletrônicos,399,2,1999,3,"0,8",4,1600,3,This is a Bluetooth Enabled selfie Stick for Mobile Phone Just click the wireless remote to capture the photoBluetooth Selfie Stick is provided with a tiny wireless remote that can be connected to your phone and can be used up to about 15 FtUltra Light Selfie Stick can be used to Take selfies or capture your favourate videos This multifunction tripod with selfie stick weighs only 113 Grams Rubber Grip  NoTygot Mobile Selfie Stick is compact and foldable It can be Extended up to 60 Cms longSelfie Stand for Mobile Phone can be Rotated to 360 degree  220 Degree Angular Adjustment
B0BP7XLX48,Syncwire LTG to USB Cable for Fast Charging Compatible with Phone 5 5C 5S 6 6S 78 XXRXS Max 1112 13 Series and Pad AirMini Pod  Other Devices 11 Meter White,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,399,2,1999,3,"0,8",4,1600,3,This sturdy and durable cable made of tpe and premium copper protects it from bending and coilingWith data transfer speed up to 480 Mbps it is built with safety protections with fourcore copper wires promoting maximum signal while workingIt is tested bending ranges from 18k to 20k bends making it more durable its 3d aluminium connector and laser welding technology make it hard to break and fits well giving a good connectivityPhone charger cableUse it anywhere in the office or home or travelling its easily foldable n fitted in a pocket to carryThis cable comes with a charging  Data sync functionThis cable is unique in terms of design and multiuse and is positioned to provide the best comfort and performance while usingFast ChargeData Sync It can charge and sync simultaneously at a rapid speed Compatible with any charging adaptor multiport charging station or power bank
B094YFFSMY,Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand 3in1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhoneOnePlusSamsungOppoVivo and All Phones,ElectronicsMobilesAccessoriesMobileAccessoriesPhotoVideoAccessoriesSelfieSticks,eletrônicos,399,2,1999,3,"0,8",4,1600,3,This is a Bluetooth Enabled selfie Stick for Mobile Phone Just click the wireless remote to capture the photoBluetooth Selfie Stick is provided with a tiny wireless remote that can be connected to your phone and can be used up to about 15 FtUltra Light Selfie Stick can be used to Take selfies or capture your favourate videos This multifunction tripod with selfie stick weighs only 113 Grams Rubber Grip  NoTygot Mobile Selfie Stick is compact and foldable It can be Extended up to 60 Cms longSelfie Stand for Mobile Phone can be Rotated to 360 degree  220 Degree Angular Adjustment
B07FXLC2G2,Tata Swach Bulb 6000Litre Cartridge 1 Piece White Hollow Fiber Membrane,HomeKitchenKitchenHomeAppliancesWaterPurifiersAccessoriesWaterFiltersPurifiers,casa e cozinha,698,2,699,1,0,1,1,1,Pure Power Indicator Indicated purifying power level of the Tata Swach bulb and signals when to replace itAdvanced auto shutoff mechanism Stops flow of water once the purifying power of the bulb is exhaustedTata Swach bulb works on patented TSRF technology The technology removes harmful bacteria and viruses from water and makes it safe to drinkIncluded Components Main UnitUser Manual Warranty Description Warranty 6 Months
B01L8ZNWN2,HP v236w USB 20 64GB Pen Drive Metal,ComputersAccessoriesExternalDevicesDataStoragePenDrives,acessórios de computador,475,2,1500,2,"0,68",4,1025,3,Durable metal Charming appearance which brings a great sense of styleElectronic plating after printing technic Antifake Other Features  Plug  PlayLidless compact design with integrated straphole Temperature Proof ShockProof and vibrationproofThis pendrive is compatible with operating systems such as Windows 2000XP and Vista Windows 7 8 10 and MAC operating systems 103 and above The HP V236W 64GB Pendrive has a minimum write rate of 4MBsec and a read rate of 14MBsecDurable metal Charming appearance which brings a great sense of styleElectronic plating after printing technic Antifake Other Features  Plug  PlayLidless compact design with integrated straphole Temperature Proof ShockProof and vibrationproofThis pendrive is compatible with operating systems such as Windows 2000XP and Vista Windows 7 8 10 and MAC operating systems 103 and above The HP V236W 64GB Pendrive has a minimum write rate of 4MBsec and a read rate of 14MBsec
