id_usuario,nome_usuario,id_avaliacao,id_produto,classif_do_produto,quartil_classif_do_produto,qtd_votos,quartil_votos,resumo_avaliacao,avaliacao_completa,imagem_produto,link_produto
AFEQNJUAIGTASKXSGSUUOTDMOMDQAHLF25KDQCPPRDIZCBICU5XG7ECQAF3JF6J5KVUCB7KOGLU6Z3OE4O6AAGMLLOV22EXPBNLF6VLGFTSABHHAAHHHCRWKGCWA2BR7WNSBRHPS24JAAHXCS37DGQHLE7RFQHFYPWGXZICQAE4W5ONOAXFJGV2L3AE72XWKSUKAAFY34GSLURN6WLMJGFOGI5R2B6LA,ArunShailendraSHIVA PALTHIHarish RaoSushant ShuklaJay Jayesh ChhedaShivani ChandeKindle Customer,R375X8JYM7319IRJ5U2OT67JPMLR1CENO6ESG485ZRBKGVCEB3S8C2R2ISR7TBORKI9BR33BQQEDDFKSMER2CEQPEZJ0VDR2RX593R5637QHH,B08L4SBJRY,4,1,3295,2,Good Quality but cheap colorGood product at this priceGood product Nice product with finishing issuesPerfect Gen 3 Echo Dot HolderHappyYour power outlet has to bear the weight,The color is not same as what is shown in images Rest the quality is goodGo for it it is useful and strong also But buy in sale or discounted price onlybest for daily use Bit be alert from delivery man of dtdc of amazon Even they are ready for anything like GundasUsing from several months Very good product If you want to avoid the cable this is a best productEco Dot 3rdProduct does its work but quality can be improved Edges are not smooth and is made of poor quality plastic No shine but dull outlook Still ok to buy in this priceThe product correctly holds the Echo Dot as well as the cables without hindering the flat placement on the wall The position of the holder can be shifted slightly as well in terms of distance from the wall because the holder can slide on the adapter These are the biggest pros for the product as for the cons the product could improve on the plastic quality and textureQuality need to improve but not bad happy to purchaseif your power outlet is not going to hold the charger stronger dont go for it it might fall down,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41-AORr2udL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SAIFSMART-Compact-Bracket-Management-Bathroom/dp/B08L4SBJRY/ref=sr_1_150?qid=1672909131&s=electronics&sr=1-150
AF5XVR5OXJ67BJZGIOYFMQDQIGGQAGKGXJAEWW2YJUFZPBBJMTXB5JCAAHWBGFXMQMPMLIRTEOZC23QT2FWQAEVYQ5XCKNYAC4L27BDFVMWT6TCQAFNM7CC3WVFADEY2HU4FUG2PQVSAAG5LTALCLRJRNBK3W4P5EODKPLSAAGUJKURU5LKSDMIBLC2AYZHJZCHAAHPJLCH4PJJ5CD53KTXAAXRLV4ZQ,Amazon CustomerSarma PRavindra Deodatta DhondAbhineet ChandraAbir ChoudhuryShinto MonAmazon CustomerSuvam seal,R14Q2PBO5QNTZQR1V7IZD8XNZ208R2AZWSJDR22HBIRZZ48A786H79GR10LP9ZFPAKSTQR1E0D9EUXYTD6PR162GP63JEAKXQRBEZGG735KAU4,B07KSB1MLX,4,1,3565,2,Satisfactory oneOptical cable loose contactDigital to Analogue converterIts a good Product to connect Home Theater Music System without optical audio portVery good productGoodHigh quality amezon basic top notch go for best sound qualityGood,The build quality is good Not sure on the reliability front  lets see in few months The sound quality is satisfactory There is a reduction in sound which is expected during conversion anyway  But considering the price its negligible Overall a good buy Will recommend this one especially for TVs without optical out and just coaxspdif outHow relace it with warrantyFor converting digital audio of Sony Bravia xr55x90j  4k UHd to Sony DAVDZ150Kanalogue with RL sound ouputFirst device did not work may be my errorReplacement device is excellentit is giving me virtual 51 effect while watching movies on Disney hot star and Amezon primemy 15cyears old DAV DZ150K home theaterwithout any digital output is giving perfe ct virtual 51 effect on PCM AudioReplacement device was delivered by Amezon injust two days timeExcellent service by AmezonThanks also to U tube from where I learned my lessons of installing this classic deviceI was very disappointed on 1st device and as there is no return policy I asked for replacement and it worked very welland now I am very happy and would like to recommend to people who have new TV without any Analog output and has only digital and HDMI output and old home theater systems with only Analogcomponent or composit outputThank you Amezon for this Diwali giftDoesnt Provides Surround SoundVery nice product I am using it last few months Sound quality is very goodGoodSoooo niceGood,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41OrFRgZhYL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Digital-Optical-Converter-Adapter/dp/B07KSB1MLX/ref=sr_1_179?qid=1672909133&s=electronics&sr=1-179
AFMYG55DVSCMWPRUIPSASBB62VCQAGZCT4OEKDRBQMYDVQBVFUMHKU2QAEYZCUH5LC6COZ4TRHKSYZO3ROKAAERRBL2CJJRDGLHKOROB52OCIEJQAHGTBWAQDJQGFRXUHVMEAVA4ZPUQAHFVKTDEOWKGGCJBKLGXF2S6YSEAAHY22HEZTKCXWPBPU5TUS37S5LBAAFLZU2MKLPZCUFRZF6YEXYUF4RLQ,ShravanSachin AggarwalGyanesh SavitaRiperajnish kumarShloka gautamDebdulal sahaKalai Yarasan,R13QV6AOAYQU6GR3L6R136L1ST2PRF99IXGAWSCF8R1XDPHF5KVF70R1TR4LHDJK4QWMRB564J68ZBB84R1WXATOTR9V2BER36V83UCGEC2K2,B07T4D9FNY,4,2,2198,2,Good metalNice productGood product at reasonable priceWorking fine even after 2 to 3 months of useNicely working sine 1 weekAmazing productNice productEasy to use,I like look like nd easy to opreateProduct is goodNice productin reasonable priceThis item does not have a 2 year warranty as shown on the image Will have to register for itBest oneAmazing productProduct is good and value for money,Ausente,Ausente
AEJS5FT3PUYMZ27UQBFICD2YXDQAAFFHWVYKVSRM37YO4YB3Z6IMFLYAAGJKOP63VWH3PLV46FL33T3AAMZAAFIXS23I6JWYAYRYKIQN6XQ5DNCAAFT5MTRDID47T6IFK3WZKMHPL3GQAGOFMGGVERIDKNPHMFBODPTPJ5YQAE5RKE23GK5T7VQBYKSUCUIHPMIQAHH4RVJIROHTEVGRWPYUX2SUHUBQ,Anshuk PaniSujitNeerajM SajanGabsKishore BandiMolly PapachanShrinidhi,R3JY7DEIB727Q4RERB22NNP18BZRE6LIDZ65EW5GR1YO7O7DO2O5U6R1A6I4INOCGWBGR1ARO6W0N7HC7FR1VGL0ZOWEIDPZR22OSYPO6IBZ8O,B01M69WCZ6,4,2,3973,2,So far so goodGood productgood quality product and create ultra fine mistCan be a Great ProductSuperWorks as described though difficult to refill watergood oneAmazing,Apart from it leaving a watermark on table its been a good experienceGood product but one issue i found that the head from where cool mist air comes should be flexible to rotate to any direction Now suppose you are keeping in table and sitting on chair then all cool mist will go above instead of coming to youmy sleep quality improved by this product and it gives the feeling of freshnessOperating Manual inadequately written The 2nd diagram is not labeled water filling method not mentionedMost importantly the cord length is too small why being so thrifty Most switch boards are at about 5 ft height Cord does not support this height As said can be a great productNice productThe quality of the product is normal  Very thin plastic Refilling water is a tricky job as we have to fill it up side down The instructions are not clear If the product is tilted a little it behaves differently  The LED lights are delicate and I think loose as wellits an awesome product humidifier helped my baby to sleep better due to nasal congestion  so relieved as a mother,Ausente,Ausente
AGKYLNZN5SOR4LZAYWRHAAJY6JQQAF3KBDP4KUQBIEPOHOD4CTE355DQAGPNK4G7IXT4KWGPM4P5GZVHJWRAAFELT2ZWY73WKNOT67ZAGVUCQ3SAAFZE7KG2W5XOGLTWA2J4CSAHNXWAAGA6B3KA3UVWW7IMQ2AAH7YC7SBAAELLMRH2KBMJNAYLWDLGUMSWGBWQAGLXXAIFPOSW675BKK5KDZL63KVQ,Amazon CustomerSantosCVNanonymousSacchidanand PantSa9025VijayRavi Tiwari,R3D7XJFJ5YMCGXR1XFCHMC5NZ1Y5R1CKJ6H0A3FZI0RX6GFI0WHX38MR1AN2V2QZ2S8KMR23KGXQ1Q93GBRH9TQT6VOR6JJR3N6ZYBTC2LJVW,B07NTKGW45,4,2,3025,2,Good at this priceGood product to organize your thingsHOLDING CAPACITYNot a lot of volume inside Only for cables and tiny objectsPretty good product for the price under 500It does its job  worth the buy at this priceIt served my purposeQuality is not good,The product doesnt feel premium I would say its a good product given the priceAble to hold all your individual wires and hard disk etcBECOMES TOO TIGHT IF MOBILE CHARGER AND CHARGING BANK ARE PLACEDI keep my small gadgets and cables organized inside my bag Could be better if it had more space for at least  small boxes adapters etcGood product Has quite a few compartments and can keep a lot of stuff Has readjustable brackets in one the sections where items of varrying sizes can be stored Has enough pockets to carry multiple pen drives and chargers Inner padding is slightly foamy so it does provide decent drop protection If you are tight on budget go for itIt does what it is meant for  all your wires chargers are in one place  you can go for it  Not that luxurious but at this price its definitely worth having it than loosing your wiresGoodQuality of marerial,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51cqrmW48+L._SY300_SX300_.jpg,https://www.amazon.in/SaleOnTM-Portable-Organizer-Earphone-Assorted/dp/B07NTKGW45/ref=sr_1_384?qid=1672903013&s=computers&sr=1-384
AFEJFJOFJO4XQTAUFXZALFURTCUQAFAXUU47RN762WSSN4WATCSYAJ4AAGLOERHFT2VT7MSRJVX7AR4YJKEQAG43C22P52ROYFXBHCND6X3QI4PAAGIC5NIRGP4DCEB4RYQEK5S3IGRAAE4WAZZ4DGMPHC2IFXOPULQIT6ZAAH4NTJSGZJU46T6V3HLTRFW27U4AAEDYRTC4664YWM5FEQVQB3IVCAMA,R RameshVirenderHemkant RajputSuvendu Ray Alok Yash ShahmanikAjinkyaAshish A Jhala,R19ER862292N5QR21RA48Q90YTS4R1XDQKBJ04AVJPR2IZBKO6011QXER1D7K5GBWOXM3RROWQXDKTB82ZRR18XNHDAT5U193R1QOW7Y2I3X8LQ,B00RGLI0ZS,4,2,3231,2,It worksReasonably Good ProductVery usefullWork with iPod perfectlyNot a good productWonderful Product and fast chargingNice cableUsefull to me,The biggest issue with buying an accessory for an Apple product from a nonapple supplier is you will never know if this will work This products is working I used it an old iPod touch I am able to charge and transfer data I hope the product has good shelflife as well Value for moneyAfter a bad experience with FastX charging cable for iPad I was apprehensive to buy any such thing online But then I decided to try once more with AmketteTo my delight the cable fitted the port and started charging the iPad Charging is slower than the original Apple cable but it will do if youre not a heavy userGood value for money I hope it works for more than 6 months at leastI loose the hope to revive my iPhone4 I found in some old items old cable was damaged and not able to charge it I ordered the cable just to check if my old iPhone can revive even after almost 78 years without charging Got the cable on time and the quality of packing and cable look impressive and to my surprize my phone got charged and started working I am thankful the cable helped me to revive my old phoneWorking with iPod perfectlyNot a good productFits well 100 fast charging great productMy iPad 2 become live againVery good condition and its useful for me,https://m.media-amazon.com/images/I/31Lqjmed98L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Amkette-Charging-Cable-iPhone-Touch/dp/B00RGLI0ZS/ref=sr_1_226?qid=1672909135&s=electronics&sr=1-226
AHNDW5VKSMBFMC7T34ASEI7Y3GZAAG3SNVECF5ZS32DWQTW2G77ISR5AAECXPKAOE4L7HKC7MX3HARQ2ZN7AAHQBLD6PQTVODKX7CP7AR73VXE3QAHWKKP3N725TNVCGAS3RDM5MNAJQAFWHSXXOAGQP3TULDR5UEU7SEVLAAEYBOFCIILSYQPBIFKTK3O4ULXHAAGXMURTR4IJKATZQ4COPQMXAWCVA,Amandeep singhGIREESH KUMAR RKiransaravananAmitkumar YurembamPradeepGouthamDr ErshadBharathidasan N,R3JP9GW6RDG7YFR2WZQXQJGPUSL9R3SDM4NN6LFSLR1MPD1Z1RVWED5R2DFHZQ2DIC252R3VXTRX34YFXJ9R1LCIITYYC3DTGR16NO3UIEZYUMI,B083M7WPZD,4,2,3242,2,Nice productcleaningPerformance is okay for this costServe the purposeValue of moneySome damage in inside the productIts goodGood,Value for money nd nice productcleaningValue for moneyBest in this budget however I wish the suction power to be little moreGood quality productGood in managing minor works and occasional use  negative point is suction power us underpoweredEasy to use,Ausente,Ausente
AHRTYUKNV36J2ZEK4CKJMQOK4S6QAGQAYI2H5TL53UE55XVUIDAMSGLAAEYH6IVYMLPHU62VNOKKM2KTOIIAAEEWPCT3NI67LDWFLJ7HICLMMZPQAEOXDLAGO5YUKIJDGVRZ26GTZNRAAG6KERF2BWYB52CC56DEC3KZQYNAAFQNKFOMPJ7YGCSP672YCJQQEVNQAGCMYXUQA4TOC4JPIJ2NHHMDMNNQ,Anuj Dhingra Gadget GigAKSHAY KHOWALKiran KSai Deepak VelivelaRajiv DasAshok kumarVishal kandareGaurav Pachauri,R18A1K5678ELRRR3VBWUYTKOOUQ7R320E1OP4NVG4ER10EY3S2UI2CVFR3TWPYZY4WV9SKR2GYN2RG5YXY61R2Y6MTG252PZ9PR1IM78YLKWJZ1B,B07VZH6ZBB,4,2,5160,2,Best for small FamilyThe Gyser warms up water very quickly but does not hold hot water for longIts goodNot up to the markOne day delivery and installation excellent serviceWaranty card not foundGood,I have been using this Geyser for almost two months it heats up the water in just 15 minutes and quite power efficient Uses almost half a unit for two person And if you leave it on for the whole day its around 1 unit Very power efficient And looks stylish in the bathroom and due to the form factor doest take much space Go for it  You get all the pipes and Installation material in the box so no need to buy them separately which is the case in some other modelsI had 2 option while purchasing this geyser Havells vs this one I opted this one as this was cheaper then its Havells counterpart but this geyser does not satisfies me at all The only PROS is its heats up water very quickly but rest is all CONSI keep the know to maximum temperature but still the light does not move from orange to red even if I put on the geyser for 3 hrs It does not holds hot water for long I have used Recold AO Smith even Amica earlier they were not as quick as Crompton but they used to hold hot water for long I have another Havells at home whose light goes from green to orange to red to display water temperaturePaisa wasul haiThe product is not that good  just given 5 star energy efficient but it takes more time to heat the water also dont holds hot water for atleast 6 hrs Temperature control also not so good  after getting 23 liters itself  water becomes cold even if it is on from 20 minIm using ao smith geyser in our one room from five years no issue again purchased 2 geysers for other two rooms  one is ao smith and other is this crompton even though i spend more for this geyser Im not satisfied Better go for ao smith or racoldWaranty card are missing                           8      Good product using since 2 months working properly,Ausente,Ausente
AF42EMTPEJAL4LNEPPX77TN77UHAAHBMZRY43T2GTYDVNFMUVASIBTPAAECCRE6ZTCPFGPVWDNY3IYYHCMOQAHOURK4XKLPPC4VHEDJ25NP64NPQAFC5K7RQQYKFB5PV47KAX2CHVIIQAHEVOBT5PFXMIS5A7GAXRG52XARQAHNOMOD65QU6QKFP3AMH5QPGQO6AAGN2VH6RTYG5CM3YVH34VGYJFO4A,pruthvi natrajPhaniAmazon CustomerTechDevoteeIndiaDevanand S BAnuradha Banerjeexxxxxxxxxxxxxxxxxxxxxxchintan,RZJR37WFGXR9BR39X6O18GM16TMR18ZQ09EKVWZ9RR3NHUC9S00KIR8R30ZSNYE78E0O2R2LVRBREQ4EFDMR1UJ8BCYXWICT8R34RH86MGL4HFB,B0994GFWBH,4,1,1313,2,A wellpriced productLenthy cordProduct is working as expectedLengthy cable works for car dashcamProduct is okay but they give 50rs for giving 5 starsMisleading length 12m rest fineGood ProductGood,i am writing this review after 2 months the first cable had a cut and had to be replaced the second cable is working fine no issues using it to charge me PS3 controller works fine at a good price planning to pick up another one as a spareProduct OKI bought this cable to charge my 10w Bluetooth speaker and its working as expectedIts lengthy and usable for car dashcamQuality is average and micro type B end does sit very tightOtherwise its all goodBut keep checking price of amazon basics cable of this type  price drops many times Thats better qualityThis is one of the good product in this price range Quality is okayUsing it for my laptop cooling pad Overall build looks sturdy but longevity cannot confirm Also YOU CANNOT CONNECT 2 PCs USING A MALE TO MALE USB THAT IS NOT HOW IT WORKS Stop writing negative reviews after using this cable for something that it was NOT intended forCan confirm that it is 12m as most other products and not 15m as the seller claims both in title and on stickers on the productNo review mentions this But I needed a 15m length for perfect use So disappointed as I have to rotate the cooling pad and use it cable falls short by around 15cmIt works well The cable is soft and flexible In all probability it will last long alsoBut pover quality,https://m.media-amazon.com/images/I/310WOJIrwjL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lapster-Type-Cable-computer-laptop/dp/B0994GFWBH/ref=sr_1_68?qid=1672909126&s=electronics&sr=1-68
AHQKNH5JPOQWCNN2ZCUK34VEJAKQAEFYKJA3MREFE47PSGVWXKAZNX5AAHDMM2TUZE7W7XK5BLDOMBCAKCGQAEND2YIQWXODS5XLFTNBWNCFHJHQAEFDI2YRIMBNCPVHEGTCZ3EEJJBQAFMLMNJBBQY6VM55KS2KJR2XVLSAAFQRLX3MNPS6RGV4NY5BEXMGZNKAAFQQYXNVJ7GGOQT4GZBROESNKX4A,ANIL KUMARRohit YAmazon CustomerChandra Sekhar polineniArvind kumarX menabhiDharampal Singh jadon,R2Z21OHZH69ASOR3SYP2PI42JECR2YFP1LKOMNN5JR33NMVBM2NHVRJRQCGOLYO4S7UFR3NI7GYUBF68Y7R2XGVVTMBU4PQPRC2P508NWBM5I,B009P2LK08,4,2,2446,2,Poor packagingNice productsGoodSprWorth to moneyHeating is little lessGood for heating a single roomAcha hai,  2                                                                  Nice productsGood producthttpsmmediaamazoncomimagesWWEBP402378T1imagesI81xVUFEVuILSY88jpgLess heating according to the priceWorks well has been using it from a month for Bangalore like temperature in winters Good for a single room heating purpose Doesnt get too much heated Kept it on whole night there is no temp control as it is not needed for 1000watt heatersAcha hai,Ausente,Ausente
AFMIEGKNXXCMLWZFOBJ2D377PHVAAGPUPI62IFNLHIAOE66RZ5FVZTIQAHZ5DVZ5VTJKMDTENJO4AZF7E4RQAFTQIPE7G3JCQMHJUU5FJBMP3MAQAEVLJEOZYZISEJ62IBSHVFIOVGHQAFOOAZDIA5NTHBNJ7SCIHUSR5WHQAHTOWZBM7RQHHVCMS3FQA7XBWSIAAGQ2BGDKE2PWZ4Q27KVXUQQA67XA,Learning alwaysSaideepakR P SinghRoseSaatuAmitTony AntonyKaavya Rekanar,R2K6SJH759C5FHR32T8N4D11SFYSR2AJIRID0O5M69R3AFS0Z7NAVP9YR1ASKR3Y6EFO9YR18WQH7TYX092R21411AL26C3MRRW5XWAMBITKJR,B0989W6J2F,4,2,2877,2,Have bought 5 different sealing machines online by far this is the bestHiGood Value for moneySuited well for my purposeGoodGreat product Made in indiareally like itEasy to use and economicalVery good,Have bought 5 different sealing machines online by far this is the best And they have great supportHiThe machine works very well Support is excellent Had a issue after using it for more than 10 months the support was great the issue was resolved immediatelyGot the product two days back  My requirement was for  an unusual plastic was a bit sceptical about the suitabilitybut with the help of timer adjustment I could very well seal the plastic Looks sturdy too the durability will only be known with timeNicepurchased  few days backIts really a great value for moneygood customer supportGood product for the price tag 1329Very good and easy to use,Ausente,Ausente
